SUMLEV,REGION,DIVISION,state,county,Stname,ctyname,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,NPOPCHG_2010,NPOPCHG_2011,Births2010,Births2011,Deaths2010,Deaths2011,NATURALINC2010,NATURALINC2011,INTERNATIONALMIG2010,INTERNATIONALMIG2011,DOMESTICMIG2010,DOMESTICMIG2011,NETMIG2010,NETMIG2011,RESIDUAL2010,RESIDUAL2011,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,Rbirth2011,Rdeath2011,RNATURALINC2011,RINTERNATIONALMIG2011,RDOMESTICMIG2011,RNETMIG2011
050,2,4,29,067,Missouri,Douglas County,13684,13684,13634,13548,-50,-86,31,127,38,149,-7,-22,-1,-1,-42,-61,-43,-62,0,-2,123,123,123,9.3444191009,10.96313737,-1.618718269,-0.073578103,-4.488264293,-4.561842396
050,2,4,29,069,Missouri,Dunklin County,31953,31953,31913,31974,-40,61,106,442,117,445,-11,-3,3,18,-31,47,-28,65,-1,-1,672,672,672,13.836930831,13.930846651,-0.09391582,0.5634949207,1.4713478485,2.0348427693
050,2,4,29,071,Missouri,Franklin County,101492,101493,101543,101938,50,395,311,1260,221,914,90,346,2,19,-40,38,-38,57,-2,-8,857,857,856,12.384448671,8.9836397501,3.4008089207,0.1867496228,0.3734992456,0.5602488684
050,2,4,29,073,Missouri,Gasconade County,15222,15222,15238,15168,16,-70,39,145,56,207,-17,-62,0,2,36,-9,36,-7,-3,-1,250,250,250,9.5375912649,13.615733737,-4.078142472,0.131552983,-0.591988423,-0.46043544
050,2,4,29,075,Missouri,Gentry County,6738,6738,6735,6786,-3,51,23,88,17,104,6,-16,0,1,-9,67,-9,68,0,-1,177,177,177,13.016788699,15.383477553,-2.366688854,0.1479180534,9.9105095777,10.058427631
050,2,4,29,077,Missouri,Greene County,275174,275174,275397,277214,223,1817,866,3454,601,2408,265,1046,65,106,-101,670,-36,776,-6,-5,11242,11242,11242,12.500655977,8.7149911963,3.7856647805,0.3836333334,2.4248522016,2.808485535
050,2,4,29,079,Missouri,Grundy County,10261,10261,10271,10228,10,-43,37,146,28,132,9,14,0,0,2,-56,2,-56,-1,-1,350,350,350,14.244597297,12.878677009,1.3659202888,0,-5.463681155,-5.463681155
050,2,4,29,081,Missouri,Harrison County,8957,8957,8950,8866,-7,-84,24,101,17,125,7,-24,0,1,-14,-61,-14,-60,0,0,145,145,145,11.338123035,14.032330489,-2.694207454,0.1122586439,-6.847777279,-6.735518635
050,2,4,29,083,Missouri,Henry County,22272,22272,22264,22219,-8,-45,60,261,79,315,-19,-54,1,1,12,9,13,10,-2,-1,233,233,233,11.734820044,14.162713846,-2.427893802,0.0449609963,0.404648967,0.4496099634
050,2,4,29,085,Missouri,Hickory County,9627,9627,9640,9628,13,-12,20,80,27,141,-7,-61,0,0,22,49,22,49,-2,0,75,75,75,8.3039236039,14.635665352,-6.331741748,0,5.0861532074,5.0861532074
050,2,4,29,087,Missouri,Holt County,4912,4912,4903,4814,-9,-89,14,62,9,79,5,-17,0,0,-12,-72,-12,-72,-2,0,101,101,101,12.76114027,16.260162602,-3.499022332,0,-14.8193887,-14.8193887
050,2,4,29,089,Missouri,Howard County,10144,10144,10127,10204,-17,77,30,114,13,72,17,42,1,6,-34,28,-33,34,-1,1,714,714,714,11.214401653,7.0827799911,4.1316216615,0.5902316659,2.754414441,3.3446461069
050,2,4,29,091,Missouri,Howell County,40400,40400,40557,40665,157,108,126,529,119,474,7,55,8,25,142,31,150,56,0,-3,608,608,608,13.026027431,11.67171456,1.3543128709,0.6155967595,0.7633399818,1.3789367413
050,2,4,29,093,Missouri,Iron County,10630,10630,10588,10656,-42,68,28,107,43,158,-15,-51,0,0,-26,119,-26,119,-1,0,276,276,276,10.073432499,14.874788175,-4.801355677,0,11.203163246,11.203163246
050,2,4,29,095,Missouri,Jackson County,674158,674158,674953,676360,795,1407,2390,9849,1416,5925,974,3924,274,960,-445,-3494,-171,-2534,-8,17,11219,11219,11219,14.576933693,8.7692488713,5.8076848221,1.4208403234,-5.171266761,-3.750426437
050,2,4,29,097,Missouri,Jasper County,117404,117404,117754,118435,350,681,434,1740,274,1085,160,655,17,72,174,-39,191,33,-1,-7,2478,2478,2478,14.733963055,9.1875574222,5.5464056328,0.6096812299,-0.330244,0.2794372304
050,2,4,29,099,Missouri,Jefferson County,218733,218728,219056,219480,328,424,668,2733,449,1786,219,947,22,-21,90,-499,112,-520,-3,-3,1983,1983,1983,12.464199062,8.1452833975,4.3189156648,-0.095773209,-2.275753872,-2.371527081
050,2,4,29,101,Missouri,Johnson County,52595,52595,52712,53439,117,727,182,723,90,356,92,367,51,74,-26,285,25,359,0,1,3671,3671,3671,13.622104361,6.7074262136,6.9146781472,1.3942402804,5.3697091879,6.7639494682
050,2,4,29,103,Missouri,Knox County,4131,4131,4128,4126,-3,-2,6,35,3,49,3,-14,0,0,-5,12,-5,12,-1,0,87,87,87,8.4807366126,11.873031258,-3.392294645,0,2.9076811243,2.9076811243
050,2,4,29,105,Missouri,Laclede County,35571,35571,35634,35636,63,2,104,451,92,349,12,102,0,0,50,-97,50,-97,1,-3,345,345,345,12.656096534,9.7937421075,2.8623544268,0,-2.722042935,-2.722042935
050,2,4,29,107,Missouri,Lafayette County,33381,33381,33406,33209,25,-197,96,386,96,335,0,51,3,7,23,-256,26,-249,-1,1,724,724,724,11.588981461,10.057794791,1.5311866697,0.2101628762,-7.685956616,-7.47579374
050,2,4,29,109,Missouri,Lawrence County,38634,38634,38596,38660,-38,64,112,486,104,409,8,77,2,8,-48,-18,-46,-10,0,-3,559,559,559,12.581547064,10.588174381,1.993372683,0.2071036554,-0.465983225,-0.258879569
050,2,4,29,111,Missouri,Lewis County,10211,10211,10194,10155,-17,-39,10,85,18,112,-8,-27,2,9,-11,-20,-9,-11,0,-1,782,782,782,8.3542188805,11.007911937,-2.653693056,0.8845643521,-1.96569856,-1.081134208
050,2,4,29,113,Missouri,Lincoln County,52566,52566,52686,53076,120,390,179,748,105,382,74,366,5,20,40,8,45,28,1,-4,632,632,632,14.144967001,7.2237665702,6.9212004312,0.3782076738,0.1512830695,0.5294907434
050,2,4,29,115,Missouri,Linn County,12761,12761,12742,12566,-19,-176,30,137,52,184,-22,-47,1,8,3,-138,4,-130,-1,1,152,152,152,10.82661609,14.540856646,-3.714240556,0.6322111585,-10.90564248,-10.27343133
050,2,4,29,117,Missouri,Livingston County,15195,15195,15193,15074,-2,-119,45,163,48,195,-3,-32,0,0,1,-86,1,-86,0,-1,1340,1340,1340,10.770806489,12.885320646,-2.114514157,0,-5.682756798,-5.682756798
050,2,4,29,119,Missouri,McDonald County,23083,23083,23081,22977,-2,-104,63,301,52,211,11,90,16,64,-29,-262,-13,-198,0,4,157,157,157,13.070476356,9.162360502,3.9081158539,2.7791046072,-11.37695949,-8.597854879
050,2,4,29,121,Missouri,Macon County,15566,15566,15598,15591,32,-7,45,184,30,166,15,18,0,1,19,-25,19,-24,-2,-1,286,286,286,11.79903171,10.644778608,1.1542531021,0.0641251723,-1.603129308,-1.539004136
050,2,4,29,123,Missouri,Madison County,12226,12222,12192,12195,-30,3,33,147,41,192,-8,-45,0,0,-22,48,-22,48,0,0,168,168,168,12.055603395,15.746094231,-3.690490835,0,3.9365235576,3.9365235576
050,2,4,29,125,Missouri,Maries County,9176,9175,9194,9171,19,-23,23,93,12,99,11,-6,0,0,8,-15,8,-15,0,-2,67,67,67,10.127960795,10.78137762,-0.653416825,0,-1.633542064,-1.633542064
050,2,4,29,127,Missouri,Marion County,28781,28781,28764,28717,-17,-47,71,324,76,301,-5,23,1,4,-12,-74,-11,-70,-1,0,1368,1368,1368,11.273290305,10.473025869,0.8002644352,0.1391764235,-2.574763835,-2.435587411
050,2,4,29,129,Missouri,Mercer County,3785,3785,3779,3804,-6,25,8,43,3,37,5,6,0,0,-11,18,-11,18,0,1,51,51,51,11.341157853,9.7586707108,1.5824871423,0,4.7474614269,4.7474614269
050,2,4,29,131,Missouri,Miller County,24748,24748,24717,24770,-31,53,67,302,72,254,-5,48,5,20,-30,-14,-25,6,-1,-1,271,271,271,12.205225615,10.265322206,1.939903409,0.8082930871,-0.565805161,0.2424879261
050,2,4,29,133,Missouri,Mississippi County,14358,14358,14385,14306,27,-79,39,176,42,201,-3,-25,1,4,29,-58,30,-54,0,0,1874,1874,1874,12.268655676,14.011362448,-1.742706772,0.2788330835,-4.043079711,-3.764246628
050,2,4,29,135,Missouri,Moniteau County,15607,15607,15621,15697,14,76,48,198,35,158,13,40,2,7,0,31,2,38,-1,-2,1316,1316,1316,12.644485599,10.090044064,2.5544415352,0.4470272687,1.9796921898,2.4267194585
050,2,4,29,137,Missouri,Monroe County,8840,8840,8804,8734,-36,-70,23,91,12,93,11,-2,0,0,-47,-69,-47,-69,0,1,128,128,128,10.377466074,10.605542251,-0.228076177,0,-7.868628122,-7.868628122
050,2,4,29,139,Missouri,Montgomery County,12236,12236,12248,12270,12,22,34,133,30,149,4,-16,0,2,10,37,10,39,-2,-1,394,394,394,10.849172037,12.15433559,-1.305163553,0.1631454442,3.018190717,3.1813361612
050,2,4,29,141,Missouri,Morgan County,20565,20565,20556,20502,-9,-54,53,244,83,306,-30,-62,0,1,23,10,23,11,-2,-3,302,302,302,11.885625213,14.905743095,-3.020117882,0.0487115787,0.4871157874,0.5358273662
050,2,4,29,143,Missouri,New Madrid County,18956,18960,18930,18783,-30,-147,56,238,64,230,-8,8,0,2,-22,-157,-22,-155,0,0,332,332,332,12.621642404,12.197385517,0.4242568875,0.1060642219,-8.326041418,-8.219977196
050,2,4,29,145,Missouri,Newton County,58114,58114,58103,58414,-11,311,187,742,145,550,42,192,6,33,-56,88,-50,121,-3,-2,880,880,880,12.736338903,9.4406824755,3.2956564278,0.5664409485,1.5105091961,2.0769501446
050,2,4,29,147,Missouri,Nodaway County,23370,23370,23383,23468,13,85,65,239,44,181,21,58,5,23,-12,5,-7,28,-1,-1,3611,3611,3611,10.202557043,7.7266226975,2.4759343451,0.9818360334,0.213442616,1.1952786493
050,2,4,29,149,Missouri,Oregon County,10881,10881,10925,11017,44,92,27,120,33,151,-6,-31,1,2,48,121,49,123,1,0,121,121,121,10.937927263,13.763558472,-2.82563121,0.1822987877,11.029076657,11.211375444
050,2,4,29,151,Missouri,Osage County,13878,13885,13879,13915,-6,36,37,158,18,132,19,26,0,0,-24,10,-24,10,-1,0,405,405,405,11.369360294,9.4984529035,1.8709073901,0,0.7195797654,0.7195797654
050,2,4,29,153,Missouri,Ozark County,9723,9723,9735,9595,12,-140,14,76,27,133,-13,-57,0,1,26,-84,26,-83,-1,0,123,123,123,7.8634247284,13.760993275,-5.897568546,0.1034661148,-8.691153647,-8.587687532
050,2,4,29,155,Missouri,Pemiscot County,18296,18296,18254,18174,-42,-80,67,288,59,243,8,45,0,4,-51,-129,-51,-125,1,0,202,202,202,15.812012737,13.341385747,2.4706269902,0.219611288,-7.082464039,-6.862852751
050,2,4,29,157,Missouri,Perry County,18971,18971,18958,19041,-13,83,59,222,62,226,-3,-4,6,22,-15,66,-9,88,-1,-1,286,286,286,11.684518014,11.89504987,-0.210531856,1.1579252086,3.4737756257,4.6317008342
050,2,4,29,159,Missouri,Pettis County,42201,42201,42265,42178,64,-87,146,585,107,378,39,207,8,35,19,-331,27,-296,-2,2,851,851,851,13.85550016,8.9527847187,4.9027154412,0.828961548,-7.839607783,-7.010646235
050,2,4,29,161,Missouri,Phelps County,45156,45156,45266,45020,110,-246,135,524,108,407,27,117,16,57,66,-423,82,-366,1,3,3001,3001,3001,11.607558204,9.0157942538,2.5917639501,1.2626542321,-9.370223512,-8.10756928
050,2,4,29,163,Missouri,Pike County,18516,18516,18500,18572,-16,72,51,223,53,194,-2,29,7,25,-21,20,-14,45,0,-2,2162,2162,2162,12.030643073,10.466119983,1.5645230902,1.3487268019,1.0789814415,2.4277082434
050,2,4,29,165,Missouri,Platte County,89322,89322,89726,90903,404,1177,288,1104,135,534,153,570,31,126,217,480,248,606,3,1,869,869,869,12.22395075,5.9126718301,6.3112789198,1.3951248138,5.3147611956,6.7098860094
050,2,4,29,167,Missouri,Polk County,31137,31137,31139,31170,2,31,82,361,105,384,-23,-23,4,13,24,44,28,57,-3,-3,1511,1511,1511,11.587411128,12.325667239,-0.738256111,0.417275193,1.4123160378,1.8295912308
050,2,4,29,169,Missouri,Pulaski County,52274,52275,52814,53175,539,361,223,893,71,255,152,638,131,90,247,-369,378,-279,9,2,9989,9989,9993,16.850805272,4.8118200945,12.038985178,1.6982894451,-6.962986725,-5.26469728
050,2,4,29,171,Missouri,Putnam County,4979,4979,4973,4978,-6,5,12,54,5,56,7,-2,0,0,-12,7,-12,7,-1,0,57,57,57,10.853180585,11.255150236,-0.401969651,0,1.4068937795,1.4068937795
050,2,4,29,173,Missouri,Ralls County,10167,10167,10188,10281,21,93,20,97,8,85,12,12,0,0,10,80,10,80,-1,1,54,54,54,9.4777468367,8.3052420734,1.1725047633,0,7.816698422,7.816698422
050,2,4,29,175,Missouri,Randolph County,25414,25414,25423,25346,9,-77,79,313,68,243,11,70,3,15,-3,-163,0,-148,-2,1,2455,2455,2455,12.330359077,9.5727707853,2.7575882921,0.5909117769,-6.421241309,-5.830329532
050,2,4,29,177,Missouri,Ray County,23494,23494,23461,23230,-33,-231,62,274,72,258,-10,16,0,4,-22,-252,-22,-248,-1,1,311,311,311,11.736737273,11.051380352,0.685356921,0.1713392303,-10.79437151,-10.62303228
050,2,4,29,179,Missouri,Reynolds County,6696,6694,6699,6588,5,-111,18,68,14,86,4,-18,0,1,2,-94,2,-93,-1,0,101,101,101,10.235568601,12.944983819,-2.709415218,0.1505230677,-14.14916836,-13.99864529
050,2,4,29,181,Missouri,Ripley County,14100,14100,14124,14143,24,19,49,200,53,216,-4,-16,0,3,29,32,29,35,-1,0,63,63,63,14.150776524,15.282838646,-1.132062122,0.2122616479,2.2641242438,2.4763858917
050,2,4,29,183,Missouri,St. Charles County,360485,360485,361725,365151,1240,3426,1132,4529,526,2119,606,2410,97,189,537,852,634,1041,0,-25,5426,5426,5426,12.461547774,5.8304304998,6.6311172745,0.5200336784,2.3442788041,2.8643124825
050,2,4,29,185,Missouri,St. Clair County,9805,9805,9830,9641,25,-189,26,92,31,148,-5,-56,0,0,31,-133,31,-133,-1,0,207,207,207,9.4499512095,15.202095424,-5.752144214,0,-13.66134251,-13.66134251
050,2,4,29,186,Missouri,Ste. Genevieve County,18145,18149,18137,18124,-12,-13,45,176,54,181,-9,-5,1,3,-3,-9,-2,-6,-1,-2,277,277,277,9.7073991341,9.9831775185,-0.275778384,0.1654670307,-0.496401092,-0.330934061
050,2,4,29,187,Missouri,St. Francois County,65359,65364,65496,65577,132,81,182,762,189,723,-7,39,4,6,134,41,138,47,1,-5,6652,6652,6652,11.627108558,11.032020325,0.5950882333,0.0915520359,0.6256055786,0.7171576145
050,2,4,29,189,Missouri,St. Louis County,998954,998954,998772,998692,-182,-80,2875,11411,2216,9097,659,2314,304,1396,-1129,-3776,-825,-2380,-16,-14,19454,19454,19454,11.425487518,9.1085496409,2.3169378772,1.3977723754,-3.780794047,-2.383021671
050,2,4,29,195,Missouri,Saline County,23370,23370,23394,23280,24,-114,76,299,65,247,11,52,6,21,7,-186,13,-165,0,-1,1484,1484,1484,12.812272357,10.584051078,2.2282212795,0.8998585936,-7.970176115,-7.070317522
050,2,4,29,197,Missouri,Schuyler County,4431,4431,4441,4381,10,-60,16,54,4,44,12,10,0,0,-2,-69,-2,-69,0,-1,47,47,47,12.242121968,9.9750623441,2.2670596237,0,-15.6427114,-15.6427114
050,2,4,29,199,Missouri,Scotland County,4843,4843,4839,4828,-4,-11,16,69,5,52,11,17,0,0,-14,-27,-14,-27,-1,-1,76,76,76,14.275369815,10.758249716,3.5171200993,0,-5.586014275,-5.586014275
050,2,4,29,201,Missouri,Scott County,39191,39187,39218,39136,31,-82,130,552,120,428,10,124,1,8,22,-215,23,-207,-2,1,559,559,559,14.089899686,10.924777293,3.1651223932,0.2042014447,-5.487913827,-5.283712382
050,2,4,29,203,Missouri,Shannon County,8441,8441,8442,8432,1,-10,25,104,7,88,18,16,0,2,-17,-27,-17,-25,0,-1,80,80,80,12.326656394,10.430247718,1.8964086761,0.2370510845,-3.200189641,-2.963138556
050,2,4,29,205,Missouri,Shelby County,6373,6373,6376,6280,3,-96,16,74,8,70,8,4,0,1,-5,-101,-5,-100,0,0,198,198,198,11.694058154,11.061946903,0.6321112516,0.1580278129,-15.9608091,-15.80278129
050,2,4,29,207,Missouri,Stoddard County,29968,29969,30019,29807,50,-212,84,327,94,373,-10,-46,0,1,60,-167,60,-166,0,0,689,689,689,10.931701936,12.469494868,-1.537792933,0.0334302811,-5.582856952,-5.549426671
050,2,4,29,209,Missouri,Stone County,32202,32202,32207,32263,5,56,66,265,89,343,-23,-78,0,3,31,134,31,137,-3,-3,300,300,300,8.2208779277,10.640608035,-2.419730107,0.0930665426,4.1569722351,4.2500387777
050,2,4,29,211,Missouri,Sullivan County,6714,6714,6721,6659,7,-62,20,96,9,80,11,16,5,18,-8,-97,-3,-79,-1,1,108,108,108,14.349775785,11.958146487,2.3916292975,2.6905829596,-14.49925262,-11.80866966
050,2,4,29,213,Missouri,Taney County,51675,51675,51896,52736,221,840,149,645,116,450,33,195,11,63,176,579,187,642,1,3,1744,1744,1744,12.32892423,8.601575044,3.7273491857,1.2042205062,11.06735989,12.271580396
050,2,4,29,215,Missouri,Texas County,26008,26008,26051,25936,43,-115,66,296,70,262,-4,34,2,2,45,-148,47,-146,0,-3,1897,1897,1897,11.38746225,10.079442938,1.3080193125,0.0769423125,-5.693731125,-5.616788813
050,2,4,29,217,Missouri,Vernon County,21159,21159,21125,20963,-34,-162,49,234,57,219,-8,15,0,0,-25,-176,-25,-176,-1,-1,866,866,866,11.119559019,10.406766774,0.7127922448,0,-8.363429006,-8.363429006
050,2,4,29,219,Missouri,Warren County,32513,32513,32557,32515,44,-42,101,425,74,270,27,155,0,4,18,-202,18,-198,-1,1,317,317,317,13.062453897,8.2985001229,4.7639537743,0.1229407426,-6.208507499,-6.085566757
050,2,4,29,221,Missouri,Washington County,25195,25194,25191,25076,-3,-115,72,299,71,254,1,45,0,0,-4,-159,-4,-159,0,-1,1091,1091,1091,11.896472835,10.10603378,1.7904390554,0,-6.326217996,-6.326217996
050,2,4,29,223,Missouri,Wayne County,13521,13522,13526,13475,4,-51,35,145,46,203,-11,-58,0,0,16,8,16,8,-1,-1,133,133,133,10.74034295,15.03648013,-4.29613718,0,0.5925706455,0.5925706455
050,2,4,29,225,Missouri,Webster County,36202,36202,36282,36439,80,157,132,528,101,324,31,204,1,6,48,-51,49,-45,0,-2,879,879,879,14.521252458,8.9107685538,5.6104839042,0.1650142325,-1.402620976,-1.237606744
050,2,4,29,227,Missouri,Worth County,2171,2171,2159,2150,-12,-9,5,19,2,25,3,-6,0,0,-14,-3,-14,-3,-1,0,52,52,52,8.8187514505,11.60362033,-2.784868879,0,-1.39243444,-1.39243444
050,2,4,29,229,Missouri,Wright County,18815,18815,18856,18716,41,-140,57,247,54,216,3,31,5,24,33,-195,38,-171,0,0,195,195,195,13.148089002,11.497923986,1.6501650165,1.2775471095,-10.38007027,-9.102523156
050,2,4,29,510,Missouri,St. Louis city,319294,319294,319008,318069,-286,-939,1179,4895,742,3026,437,1869,246,821,-973,-3638,-727,-2817,4,9,11978,11978,11978,15.367059241,9.4996366216,5.8674226192,2.5773964529,-11.42091144,-8.843514991
040,4,8,30,000,Montana,Montana,989415,989415,990958,998199,1543,7241,2973,11911,1840,8629,1133,3282,128,387,310,3578,438,3965,-28,-6,28849,28849,28849,11.975927491,8.6760371353,3.2998903556,0.3891095575,3.5975038672,3.9866134247
050,4,8,30,001,Montana,Beaverhead County,9246,9246,9256,9198,10,-58,23,97,12,86,11,11,5,17,-4,-88,1,-71,-2,2,444,444,444,10.512625989,9.3204725263,1.1921534627,1.8424189878,-9.537227701,-7.694808714
050,4,8,30,003,Montana,Big Horn County,12865,12865,12925,13093,60,168,69,293,3,89,66,204,0,0,-5,-34,-5,-34,-1,-2,137,137,137,22.522868783,6.8414174802,15.681451303,0,-2.613575217,-2.613575217
050,4,8,30,005,Montana,Blaine County,6491,6491,6495,6565,4,70,24,111,3,39,21,72,0,1,-16,-2,-16,-1,-1,-1,220,220,220,16.998468606,5.9724349158,11.026033691,0.1531393568,-0.306278714,-0.153139357
050,4,8,30,007,Montana,Broadwater County,5612,5612,5636,5752,24,116,14,45,5,48,9,-3,0,0,15,117,15,117,0,2,52,52,52,7.9030558483,8.4299262381,-0.52687039,0,20.547945205,20.547945205
050,4,8,30,009,Montana,Carbon County,10078,10078,10079,10028,1,-51,22,72,8,81,14,-9,0,4,-11,-43,-11,-39,-2,-3,53,53,53,7.1616849853,8.0568956085,-0.895210623,0.3978713881,-4.277117422,-3.879246034
050,4,8,30,011,Montana,Carter County,1160,1160,1158,1152,-2,-6,2,8,2,14,0,-6,0,0,-2,1,-2,1,0,-1,11,11,11,6.9264069264,12.121212121,-5.194805195,0,0.8658008658,0.8658008658
050,4,8,30,013,Montana,Cascade County,81327,81327,81509,81837,182,328,290,1154,181,716,109,438,31,29,45,-133,76,-104,-3,-6,2562,2562,2562,14.129516486,8.7666670748,5.3628494117,0.3550745044,-1.628445141,-1.273370637
050,4,8,30,015,Montana,Chouteau County,5813,5813,5813,5793,0,-20,10,39,7,66,3,-27,0,2,-3,6,-3,8,0,-1,135,135,135,6.7206617267,11.373427537,-4.652765811,0.3446493193,1.033947958,1.3785972773
050,4,8,30,017,Montana,Custer County,11699,11699,11710,11752,11,42,37,145,33,159,4,-14,1,2,7,54,8,56,-1,0,413,413,413,12.360412582,13.553831728,-1.193419146,0.1704884494,4.603188134,4.7736765834
050,4,8,30,019,Montana,Daniels County,1751,1751,1751,1763,0,12,4,18,2,18,2,0,0,0,-1,12,-1,12,-1,0,41,41,41,10.244735344,10.244735344,0,0,6.8298235629,6.8298235629
050,4,8,30,021,Montana,Dawson County,8966,8966,8939,8989,-27,50,26,109,13,99,13,10,0,0,-39,40,-39,40,-1,0,498,498,498,12.159750112,11.044176707,1.1155734047,0,4.4622936189,4.4622936189
050,4,8,30,023,Montana,Deer Lodge County,9298,9298,9297,9299,-1,2,17,81,31,130,-14,-49,0,0,13,51,13,51,0,0,811,811,811,8.7115508712,13.981501398,-5.269950527,0,5.4850505485,5.4850505485
050,4,8,30,025,Montana,Fallon County,2890,2890,2893,2956,3,63,8,45,3,33,5,12,1,2,-3,49,-2,51,0,0,34,34,34,15.387245683,11.283980168,4.1032655155,0.6838775859,16.755000855,17.438878441
050,4,8,30,027,Montana,Fergus County,11586,11586,11594,11506,8,-88,33,114,31,164,2,-50,0,3,6,-40,6,-37,0,-1,465,465,465,9.8701298701,14.199134199,-4.329004329,0.2597402597,-3.463203463,-3.203463203
050,4,8,30,029,Montana,Flathead County,90928,90928,90871,91301,-57,430,270,1085,187,734,83,351,4,14,-145,74,-141,88,1,-9,992,992,992,11.911819599,8.0583185122,3.8535010869,0.1537008981,0.8124190326,0.9661199306
050,4,8,30,031,Montana,Gallatin County,89513,89513,89616,91377,103,1761,274,1083,124,498,150,585,24,84,-72,1081,-48,1165,1,11,3260,3260,3260,11.967313653,5.5029752532,6.4643383998,0.9282126933,11.945213351,12.873426044
050,4,8,30,033,Montana,Garfield County,1206,1206,1193,1251,-13,58,3,10,1,12,2,-2,0,0,-16,59,-16,59,1,1,0,0,0,8.1833060556,9.8199672668,-1.636661211,0,48.281505728,48.281505728
050,4,8,30,035,Montana,Glacier County,13399,13399,13467,13624,68,157,61,250,5,99,56,151,2,5,11,2,13,7,-1,-1,690,690,690,18.456313905,7.3087003064,11.147613599,0.3691262781,0.1476505112,0.5167767893
050,4,8,30,037,Montana,Golden Valley County,884,884,886,865,2,-21,2,6,0,7,2,-1,0,0,1,-22,1,-22,-1,2,89,89,89,6.8532267276,7.9954311822,-1.142204455,0,-25.128498,-25.128498
050,4,8,30,039,Montana,Granite County,3079,3079,3079,3068,0,-11,4,18,4,29,0,-11,0,0,1,1,1,1,-1,-1,40,40,40,5.8565153734,9.4354969904,-3.578981617,0,0.3253619652,0.3253619652
