# DerivedNormalizationProps-6.0.0.txt
# Date: 2010-05-20, 15:14:12 GMT [MD]
#
# Unicode Character Database
# Copyright (c) 1991-2010 Unicode, Inc.
# For terms of use, see http://www.unicode.org/terms_of_use.html
# For documentation, see http://www.unicode.org/reports/tr44/

# ================================================

# Derived Property: FC_NFKC_Closure  (DEPRECATED as of Unicode 6.0.0)
#  Generated from computing: b = NFKC(Fold(a)); c = NFKC(Fold(b));
#  Then if (c != b) add the mapping from a to c to the set of
#  mappings that constitute the FC_NFKC_Closure list
#  Uses the full case folding from CaseFolding.txt, without the T option.

037A  ; FC_NFKC; 0020 03B9
FA20          ; Full_Composition_Exclusion
FA22          ; Full_Composition_Exclusion
FA25..FA26    ; Full_Composition_Exclusion
FA2A..FA2D    ; Full_Composition_Exclusion
FA30..FA6D    ; Full_Composition_Exclusion
FA70..FAD9    ; Full_Composition_Exclusion
FB1D          ; Full_Composition_Exclusion
FB1F          ; Full_Composition_Exclusion
FB2A..FB36    ; Full_Composition_Exclusion
FB38..FB3C    ; Full_Composition_Exclusion
FB3E          ; Full_Composition_Exclusion
FB40..FB41    ; Full_Composition_Exclusion
FB43..FB44    ; Full_Composition_Exclusion
FB46..FB4E    ; Full_Composition_Exclusion
1D15E..1D164  ; Full_Composition_Exclusion
1D1BB..1D1C0  ; Full_Composition_Exclusion
2F800..2FA1D  ; Full_Composition_Exclusion

# Total code points: 1118

# ================================================

# Property:	NFD_Quick_Check

#  All code points not explicitly listed for NFD_Quick_Check
#  have the value Yes (Y).

# @missing: 0000..10FFFF; NFD_QC; Yes

# ================================================

# NFD_Quick_Check=No

00C0..00C5    ; NFD_QC; N
00C7..00CF    ; NFD_QC; N
00D1..00D6    ; NFD_QC; N
00D9..00DD    ; NFD_QC; N
00E0..00E5    ; NFD_QC; N
00E7..00EF    ; NFD_QC; N
00F1..00F6    ; NFD_QC; N
00F9..00FD    ; NFD_QC; N
00FF..010F    ; NFD_QC; N
0112..0125    ; NFD_QC; N
0128..0130    ; NFD_QC; N
0134..0137    ; NFD_QC; N
0139..013E    ; NFD_QC; N
0143..0148    ; NFD_QC; N
014C..0151    ; NFD_QC; N
0154..0165    ; NFD_QC; N
0168..017E    ; NFD_QC; N
01A0..01A1    ; NFD_QC; N
01AF..01B0    ; NFD_QC; N
01CD..01DC    ; NFD_QC; N
01DE..01E3    ; NFD_QC; N
01E6..01F0    ; NFD_QC; N
01F4..01F5    ; NFD_QC; N
01F8..021B    ; NFD_QC; N
021E..021F    ; NFD_QC; N
0226..0233    ; NFD_QC; N
0340..0341    ; NFD_QC; N
0343..0344    ; NFD_QC; N
0374          ; NFD_QC; N
037E          ; NFD_QC; N
0385          ; NFD_QC; N
0386          ; NFD_QC; N
0387          ; NFD_QC; N
0388..038A    ; NFD_QC; N
038C          ; NFD_QC; N
038E..0390    ; NFD_QC; N
03AA..03B0    ; NFD_QC; N
03CA..03CE    ; NFD_QC; N
03D3..03D4    ; NFD_QC; N
0400..0401    ; NFD_QC; N
0403          ; NFD_QC; N
0407          ; NFD_QC; N
040C..040E    ; NFD_QC; N
0419          ; NFD_QC; N
0439          ; NFD_QC; N
0450..0451    ; NFD_QC; N
0453          ; NFD_QC; N
0457          ; NFD_QC; N
045C..045E    ; NFD_QC; N
0476..0477    ; NFD_QC; N
04C1..04C2    ; NFD_QC; N
04D0..04D3    ; NFD_QC; N
04D6..04D7    ; NFD_QC; N
04DA..04DF    ; NFD_QC; N
04E2..04E7    ; NFD_QC; N
04EA..04F5    ; NFD_QC; N
04F8..04F9    ; NFD_QC; N
0622..0626    ; NFD_QC; N
06C0          ; NFD_QC; N
06C2          ; NFD_QC; N
06D3          ; NFD_QC; N
0929          ; NFD_QC; N
0931          ; NFD_QC; N
0934          ; NFD_QC; N
0958..095F    ; NFD_QC; N
09CB..09CC    ; NFD_QC; N
09DC..09DD    ; NFD_QC; N
09DF          ; NFD_QC; N
0A33          ; NFD_QC; N
0A36          ; NFD_QC; N
0A59..0A5B    ; NFD_QC; N
0A5E          ; NFD_QC; N
0B48          ; NFD_QC; N
0B4B..0B4C    ; NFD_QC; N
0B5C..0B5D    ; NFD_QC; N
0B94          ; NFD_QC; N
0BCA..0BCC    ; NFD_QC; N
0C48          ; NFD_QC; N
0CC0          ; NFD_QC; N
0CC7..0CC8    ; NFD_QC; N
0CCA..0CCB    ; NFD_QC; N
0D4A..0D4C    ; NFD_QC; N
0DDA          ; NFD_QC; N
0DDC..0DDE    ; NFD_QC; N
0F43          ; NFD_QC; N
0F4D          ; NFD_QC; N
0F52          ; NFD_QC; N
0F57          ; NFD_QC; N
0F5C          ; NFD_QC; N
0F69          ; NFD_QC; N
0F73          ; NFD_QC; N
0F75..0F76    ; NFD_QC; N
0F78          ; NFD_QC; N
0F81          ; NFD_QC; N
0F93          ; NFD_QC; N
0F9D          ; NFD_QC; N
0FA2          ; NFD_QC; N
0FA7          ; NFD_QC; N
0FAC          ; NFD_QC; N
0FB9          ; NFD_QC; N
1026          ; NFD_QC; N
1B06          ; NFD_QC; N
1B08          ; NFD_QC; N
1B0A          ; NFD_QC; N
1B0C          ; NFD_QC; N
1B0E          ; NFD_QC; N
1B12          ; NFD_QC; N
1B3B          ; NFD_QC; N
1B3D          ; NFD_QC; N
1B40..1B41    ; NFD_QC; N
1B43          ; NFD_QC; N
1E00..1E99    ; NFD_QC; N
1E9B          ; NFD_QC; N
1EA0..1EF9    ; NFD_QC; N
1F00..1F15    ; NFD_QC; N
1F18..1F1D    ; NFD_QC; N
1F20..1F45    ; NFD_QC; N
1F48..1F4D    ; NFD_QC; N
1F50..1F57    ; NFD_QC; N
1F59          ; NFD_QC; N
1F5B          ; NFD_QC; N
1F5D          ; NFD_QC; N
1F5F..1F7D    ; NFD_QC; N
1F80..1FB4    ; NFD_QC; N
1FB6..1FBC    ; NFD_QC; N
1FBE          ; NFD_QC; N
1FC1          ; NFD_QC; N
1FC2..1FC4    ; NFD_QC; N
1FC6..1FCC    ; NFD_QC; N
1FCD..1FCF    ; NFD_QC; N
1FD0..1FD3    ; NFD_QC; N
1FD6..1FDB    ; NFD_QC; N
1FDD..1FDF    ; NFD_QC; N
1FE0..1FEC    ; NFD_QC; N
1FED..1FEF    ; NFD_QC; N
1FF2..1FF4    ; NFD_QC; N
1FF6..1FFC    ; NFD_QC; N
1FFD          ; NFD_QC; N
2000..2001    ; NFD_QC; N
2126          ; NFD_QC; N
212A..212B    ; NFD_QC; N
219A..219B    ; NFD_QC; N
21AE          ; NFD_QC; N
21CD          ; NFD_QC; N
21CE..21CF    ; NFD_QC; N
2204          ; NFD_QC; N
2209          ; NFD_QC; N
220C          ; NFD_QC; N
2224          ; NFD_QC; N
2226          ; NFD_QC; N
2241          ; NFD_QC; N
2244          ; NFD_QC; N
2247          ; NFD_QC; N
2249          ; NFD_QC; N
2260          ; NFD_QC; N
2262          ; NFD_QC; N
226D..2271    ; NFD_QC; N
2274..2275    ; NFD_QC; N
2278..2279    ; NFD_QC; N
2280..2281    ; NFD_QC; N
2284..2285    ; NFD_QC; N
2288..2289    ; NFD_QC; N
22AC..22AF    ; NFD_QC; N
22E0..22E3    ; NFD_QC; N
22EA..22ED    ; NFD_QC; N
2329          ; NFD_QC; N
232A          ; NFD_QC; N
2ADC          ; NFD_QC; N
304C          ; NFD_QC; N
304E          ; NFD_QC; N
3050          ; NFD_QC; N
3052          ; NFD_QC; N
3054          ; NFD_QC; N
3056          ; NFD_QC; N
3058          ; NFD_QC; N
305A          ; NFD_QC; N
305C          ; NFD_QC; N
305E          ; NFD_QC; N
3060          ; NFD_QC; N
3062          ; NFD_QC; N
3065          ; NFD_QC; N
3067          ; NFD_QC; N
3069          ; NFD_QC; N
3070..3071    ; NFD_QC; N
3073..3074    ; NFD_QC; N
3076..3077    ; NFD_QC; N
3079..307A    ; NFD_QC; N
307C..307D    ; NFD_QC; N
3094          ; NFD_QC; N
309E          ; NFD_QC; N
30AC          ; NFD_QC; N
30AE          ; NFD_QC; N
30B0          ; NFD_QC; N
30B2          ; NFD_QC; N
30B4          ; NFD_QC; N
30B6          ; NFD_QC; N
30B8          ; NFD_QC; N
30BA          ; NFD_QC; N
30BC          ; NFD_QC; N
30BE          ; NFD_QC; N
30C0          ; NFD_QC; N
30C2          ; NFD_QC; N
30C5          ; NFD_QC; N
30C7          ; NFD_QC; N
30C9          ; NFD_QC; N
30D0..30D1    ; NFD_QC; N
30D3..30D4    ; NFD_QC; N
30D6..30D7    ; NFD_QC; N
30D9..30DA    ; NFD_QC; N
30DC..30DD    ; NFD_QC; N
30F4          ; NFD_QC; N
30F7..30FA    ; NFD_QC; N
30FE          ; NFD_QC; N
AC00..D7A3    ; NFD_QC; N
F900..FA0D    ; NFD_QC; N
FA10          ; NFD_QC; N
FA12          ; NFD_QC; N
FA15..FA1E    ; NFD_QC; N
FA20          ; NFD_QC; N
FA22          ; NFD_QC; N
FA25..FA26    ; NFD_QC; N
FA2A..FA2D    ; NFD_QC; N
FA30..FA6D    ; NFD_QC; N
FA70..FAD9    ; NFD_QC; N
FB1D          ; NFD_QC; N
FB1F          ; NFD_QC; N
FB2A..FB36    ; NFD_QC; N
FB38..FB3C    ; NFD_QC; N
FB3E          ; NFD_QC; N
FB40..FB41    ; NFD_QC; N
FB43..FB44    ; NFD_QC; N
FB46..FB4E    ; NFD_QC; N
1109A         ; NFD_QC; N
1109C         ; NFD_QC; N
110AB         ; NFD_QC; N
1D15E..1D164  ; NFD_QC; N
1D1BB..1D1C0  ; NFD_QC; N
2F800..2FA1D  ; NFD_QC; N

# Total code points: 13221

# ================================================

# Property:	NFC_Quick_Check

#  All code points not explicitly listed for NFC_Quick_Check
#  have the value Yes (Y).

# @missing: 0000..10FFFF; NFC_QC; Yes

# ================================================

# NFC_Quick_Check=No

0340..0341    ; NFC_QC; N
0343..0344    ; NFC_QC; N
0374          ; NFC_QC; N
037E          ; NFC_QC; N
0387          ; NFC_QC; N
0958..095F    ; NFC_QC; N
09DC..09DD    ; NFC_QC; N
09DF          ; NFC_QC; N
0A33          ; NFC_QC; N
0A36          ; NFC_QC; N
0A59..0A5B    ; NFC_QC; N
0A5E          ; NFC_QC; N
0B5C..0B5D    ; NFC_QC; N
0F43          ; NFC_QC; N
0F4D          ; NFC_QC; N
0F52          ; NFC_QC; N
0F57          ; NFC_QC; N
0F5C          ; NFC_QC; N
0F69          ; NFC_QC; N
0F73          ; NFC_QC; N
0F75..0F76    ; NFC_QC; N
0F78          ; NFC_QC; N
0F81          ; NFC_QC; N
0F93          ; NFC_QC; N
0F9D          ; NFC_QC; N
0FA2          ; NFC_QC; N
0FA7          ; NFC_QC; N
0FAC          ; NFC_QC; N
0FB9          ; NFC_QC; N
1F71          ; NFC_QC; N
1F73          ; NFC_QC; N
1F75          ; NFC_QC; N
1F77          ; NFC_QC; N
1F79          ; NFC_QC; N
1F7B          ; NFC_QC; N
1F7D          ; NFC_QC; N
1FBB          ; NFC_QC; N
1FBE          ; NFC_QC; N
1FC9          ; NFC_QC; N
1FCB          ; NFC_QC; N
1FD3          ; NFC_QC; N
1FDB          ; NFC_QC; N
1FE3          ; NFC_QC; N
1FEB          ; NFC_QC; N
1FEE..1FEF    ; NFC_QC; N
1FF9          ; NFC_QC; N
1FFB          ; NFC_QC; N
1FFD          ; NFC_QC; N
2000..2001    ; NFC_QC; N
2126          ; NFC_QC; N
212A..212B    ; NFC_QC; N
2329          ; NFC_QC; N
232A          ; NFC_QC; N
2ADC          ; NFC_QC; N
F900..FA0D    ; NFC_QC; N
FA10          ; NFC_QC; N
FA12          ; NFC_QC; N
FA15..FA1E    ; NFC_QC; N
FA20          ; NFC_QC; N
FA22          ; NFC_QC; N
FA25..FA26    ; NFC_QC; N
FA2A..FA2D    ; NFC_QC; N
FA30..FA6D    ; NFC_QC; N
FA70..FAD9    ; NFC_QC; N
FB1D          ; NFC_QC; N
FB1F          ; NFC_QC; N
FB2A..FB36    ; NFC_QC; N
FB38..FB3C    ; NFC_QC; N
FB3E          ; NFC_QC; N
FB40..FB41    ; NFC_QC; N
FB43..FB44    ; NFC_QC; N
FB46..FB4E    ; NFC_QC; N
1D15E..1D164  ; NFC_QC; N
1D1BB..1D1C0  ; NFC_QC; N
2F800..2FA1D  ; NFC_QC; N

# Total code points: 1118

# ================================================

# NFC_Quick_Check=Maybe

0300..0304    ; NFC_QC; M
0306..030C    ; NFC_QC; M
030F          ; NFC_QC; M
0311          ; NFC_QC; M
0313..0314    ; NFC_QC; M
031B          ; NFC_QC; M
0323..0328    ; NFC_QC; M
032D..032E    ; NFC_QC; M
0330..0331    ; NFC_QC; M
0338          ; NFC_QC; M
0342          ; NFC_QC; M
0345          ; NFC_QC; M
0653..0655    ; NFC_QC; M
093C          ; NFC_QC; M
09BE          ; NFC_QC; M
09D7          ; NFC_QC; M
0B3E          ; NFC_QC; M
0B56          ; NFC_QC; M
0B57          ; NFC_QC; M
0BBE          ; NFC_QC; M
0BD7          ; NFC_QC; M
0C56          ; NFC_QC; M
0CC2          ; NFC_QC; M
0CD5..0CD6    ; NFC_QC; M
0D3E          ; NFC_QC; M
0D57          ; NFC_QC; M
0DCA          ; NFC_QC; M
0DCF          ; NFC_QC; M
0DDF          ; NFC_QC; M
102E          ; NFC_QC; M
1161..1175    ; NFC_QC; M
11A8..11C2    ; NFC_QC; M
1B35          ; NFC_QC; M
3099..309A    ; NFC_QC; M
110BA         ; NFC_QC; M

# Total code points: 103

# ================================================

# Property:	NFKD_Quick_Check

#  All code points not explicitly listed for NFKD_Quick_Check
#  have the value Yes (Y).

# @missing: 0000..10FFFF; NFKD_QC; Yes

# ================================================

# NFKD_Quick_Check=No

00A0          ; NFKD_QC; N
00A8          ; NFKD_QC; N
00AA          ; NFKD_QC; N
00AF          ; NFKD_QC; N
00B2..00B3    ; NFKD_QC; N
00B4          ; NFKD_QC; N
00B5          ; NFKD_QC; N
00B8          ; NFKD_QC; N
00B9          ; NFKD_QC; N
00BA          ; NFKD_QC; N
00BC..00BE    ; NFKD_QC; N
00C0..00C5    ; NFKD_QC; N
00C7..00CF    ; NFKD_QC; N
00D1..00D6    ; NFKD_QC; N
00D9..00DD    ; NFKD_QC; N
00E0..00E5    ; NFKD_QC; N
00E7..00EF    ; NFKD_QC; N
00F1..00F6    ; NFKD_QC; N
00F9..00FD    ; NFKD_QC; N
00FF..010F    ; NFKD_QC; N
0112..0125    ; NFKD_QC; N
0128..0130    ; NFKD_QC; N
0132..0137    ; NFKD_QC; N
0139..0140    ; NFKD_QC; N
0143..0149    ; NFKD_QC; N
014C..0151    ; NFKD_QC; N
0154..0165    ; NFKD_QC; N
0168..017F    ; NFKD_QC; N
01A0..01A1    ; NFKD_QC; N
01AF..01B0    ; NFKD_QC; N
01C4..01DC    ; NFKD_QC; N
01DE..01E3    ; NFKD_QC; N
01E6..01F5    ; NFKD_QC; N
01F8..021B    ; NFKD_QC; N
021E..021F    ; NFKD_QC; N
0226..0233    ; NFKD_QC; N
02B0..02B8    ; NFKD_QC; N
02D8..02DD    ; NFKD_QC; N
02E0..02E4    ; NFKD_QC; N
0340..0341    ; NFKD_QC; N
0343..0344    ; NFKD_QC; N
0374          ; NFKD_QC; N
037A          ; NFKD_QC; N
037E          ; NFKD_QC; N
0384..0385    ; NFKD_QC; N
0386          ; NFKD_QC; N
0387          ; NFKD_QC; N
0388..038A    ; NFKD_QC; N
038C          ; NFKD_QC; N
038E..0390    ; NFKD_QC; N
03AA..03B0    ; NFKD_QC; N
03CA..03CE    ; NFKD_QC; N
03D0..03D6    ; NFKD_QC; N
03F0..03F2    ; NFKD_QC; N
03F4..03F5    ; NFKD_QC; N
03F9          ; NFKD_QC; N
0400..0401    ; NFKD_QC; N
0403          ; NFKD_QC; N
0407          ; NFKD_QC; N
040C..040E    ; NFKD_QC; N
0419          ; NFKD_QC; N
0439          ; NFKD_QC; N
0450..0451    ; NFKD_QC; N
0453          ; NFKD_QC; N
0457          ; NFKD_QC; N
045C..045E    ; NFKD_QC; N
0476..0477    ; NFKD_QC; N
04C1..04C2    ; NFKD_QC; N
04D0..04D3    ; NFKD_QC; N
04D6..04D7    ; NFKD_QC; N
04DA..04DF    ; NFKD_QC; N
04E2..04E7    ; NFKD_QC; N
04EA..04F5    ; NFKD_QC; N
04F8..04F9    ; NFKD_QC; N
0587          ; NFKD_QC; N
0622..0626    ; NFKD_QC; N
0675..0678    ; NFKD_QC; N
06C0          ; NFKD_QC; N
06C2          ; NFKD_QC; N
06D3          ; NFKD_QC; N
0929          ; NFKD_QC; N
0931          ; NFKD_QC; N
0934          ; NFKD_QC; N
0958..095F    ; NFKD_QC; N
09CB..09CC    ; NFKD_QC; N
09DC..09DD    ; NFKD_QC; N
09DF          ; NFKD_QC; N
0A33          ; NFKD_QC; N
0A36          ; NFKD_QC; N
0A59..0A5B    ; NFKD_QC; N
0A5E          ; NFKD_QC; N
0B48          ; NFKD_QC; N
0B4B..0B4C    ; NFKD_QC; N
0B5C..0B5D    ; NFKD_QC; N
0B94          ; NFKD_QC; N
0BCA..0BCC    ; NFKD_QC; N
0C48          ; NFKD_QC; N
0CC0          ; NFKD_QC; N
0CC7..0CC8    ; NFKD_QC; N
0CCA..0CCB    ; NFKD_QC; N
0D4A..0D4C    ; NFKD_QC; N
0DDA          ; NFKD_QC; N
0DDC..0DDE    ; NFKD_QC; N
0E33          ; NFKD_QC; N
0EB3          ; NFKD_QC; N
0EDC..0EDD    ; NFKD_QC; N
0F0C          ; NFKD_QC; N
0F43          ; NFKD_QC; N
0F4D          ; NFKD_QC; N
0F52          ; NFKD_QC; N
0F57          ; NFKD_QC; N
0F5C          ; NFKD_QC; N
0F69          ; NFKD_QC; N
0F73          ; NFKD_QC; N
0F75..0F79    ; NFKD_QC; N
0F81          ; NFKD_QC; N
0F93          ; NFKD_QC; N
0F9D          ; NFKD_QC; N
0FA2          ; NFKD_QC; N
0FA7          ; NFKD_QC; N
0FAC          ; NFKD_QC; N
0FB9          ; NFKD_QC; N
1026          ; NFKD_QC; N
10FC          ; NFKD_QC; N
1B06          ; NFKD_QC; N
1B08          ; NFKD_QC; N
1B0A          ; NFKD_QC; N
1B0C          ; NFKD_QC; N
1B0E          ; NFKD_QC; N
1B12          ; NFKD_QC; N
1B3B          ; NFKD_QC; N
1B3D          ; NFKD_QC; N
1B40..1B41    ; NFKD_QC; N
1B43          ; NFKD_QC; N
1D2C..1D2E    ; NFKD_QC; N
1D30..1D3A    ; NFKD_QC; N
1D3C..1D4D    ; NFKD_QC; N
1D4F..1D61    ; NFKD_QC; N
1D62..1D6A    ; NFKD_QC; N
1D78          ; NFKD_QC; N
1D9B..1DBF    ; NFKD_QC; N
1E00..1E9B    ; NFKD_QC; N
1EA0..1EF9    ; NFKD_QC; N
1F00..1F15    ; NFKD_QC; N
1F18..1F1D    ; NFKD_QC; N
1F20..1F45    ; NFKD_QC; N
1F48..1F4D    ; NFKD_QC; N
1F50..1F57    ; NFKD_QC; N
1F59          ; NFKD_QC; N
1F5B          ; NFKD_QC; N
1F5D          ; NFKD_QC; N
1F5F..1F7D    ; NFKD_QC; N
1F80..1FB4    ; NFKD_QC; N
1FB6..1FBC    ; NFKD_QC; N
1FBD          ; NFKD_QC; N
1FBE          ; NFKD_QC; N
1FBF..1FC1    ; NFKD_QC; N
1FC2..1FC4    ; NFKD_QC; N
1FC6..1FCC    ; NFKD_QC; N
1FCD..1FCF    ; NFKD_QC; N
1FD0..1FD3    ; NFKD_QC; N
1FD6..1FDB    ; NFKD_QC; N
1FDD..1FDF    ; NFKD_QC; N
1FE0..1FEC    ; NFKD_QC; N
1FED..1FEF    ; NFKD_QC; N
1FF2..1FF4    ; NFKD_QC; N
1FF6..1FFC    ; NFKD_QC; N
1FFD..1FFE    ; NFKD_QC; N
2000..200A    ; NFKD_QC; N
2011          ; NFKD_QC; N
2017          ; NFKD_QC; N
2024..2026    ; NFKD_QC; N
202F          ; NFKD_QC; N
2033..2034    ; NFKD_QC; N
2036..2037    ; NFKD_QC; N
203C          ; NFKD_QC; N
203E          ; NFKD_QC; N
2047..2049    ; NFKD_QC; N
2057          ; NFKD_QC; N
205F          ; NFKD_QC; N
2070          ; NFKD_QC; N
2071          ; NFKD_QC; N
2074..2079    ; NFKD_QC; N
207A..207C    ; NFKD_QC; N
207D          ; NFKD_QC; N
207E          ; NFKD_QC; N
207F          ; NFKD_QC; N
2080..2089    ; NFKD_QC; N
208A..208C    ; NFKD_QC; N
208D          ; NFKD_QC; N
208E          ; NFKD_QC; N
2090..209C    ; NFKD_QC; N
20A8          ; NFKD_QC; N
2100..2101    ; NFKD_QC; N
2102          ; NFKD_QC; N
2103          ; NFKD_QC; N
2105..2106    ; NFKD_QC; N
2107          ; NFKD_QC; N
2109          ; NFKD_QC; N
210A..2113    ; NFKD_QC; N
2115          ; NFKD_QC; N
2116          ; NFKD_QC; N
2119..211D    ; NFKD_QC; N
2120..2122    ; NFKD_QC; N
2124          ; NFKD_QC; N
2126          ; NFKD_QC; N
2128          ; NFKD_QC; N
212A..212D    ; NFKD_QC; N
212F..2131    ; NFKD_QC; N
2133..2134    ; NFKD_QC; N
2135..2138    ; NFKD_QC; N
2139          ; NFKD_QC; N
213B          ; NFKD_QC; N
213C..213F    ; NFKD_QC; N
2140          ; NFKD_QC; N
2145..2149    ; NFKD_QC; N
2150..215F    ; NFKD_QC; N
2160..217F    ; NFKD_QC; N
2189          ; NFKD_QC; N
219A..219B    ; NFKD_QC; N
21AE          ; NFKD_QC; N
21CD          ; NFKD_QC; N
21CE..21CF    ; NFKD_QC; N
2204          ; NFKD_QC; N
2209          ; NFKD_QC; N
220C          ; NFKD_QC; N
2224          ; NFKD_QC; N
2226          ; NFKD_QC; N
222C..222D    ; NFKD_QC; N
222F..2230    ; NFKD_QC; N
2241          ; NFKD_QC; N
2244          ; NFKD_QC; N
2247          ; NFKD_QC; N
2249          ; NFKD_QC; N
2260          ; NFKD_QC; N
2262          ; NFKD_QC; N
226D..2271    ; NFKD_QC; N
2274..2275    ; NFKD_QC; N
2278..2279    ; NFKD_QC; N
2280..2281    ; NFKD_QC; N
2284..2285    ; NFKD_QC; N
2288..2289    ; NFKD_QC; N
22AC..22AF    ; NFKD_QC; N
22E0..22E3    ; NFKD_QC; N
22EA..22ED    ; NFKD_QC; N
2329          ; NFKD_QC; N
232A          ; NFKD_QC; N
2460..249B    ; NFKD_QC; N
249C..24E9    ; NFKD_QC; N
24EA          ; NFKD_QC; N
2A0C          ; NFKD_QC; N
2A74..2A76    ; NFKD_QC; N
2ADC          ; NFKD_QC; N
2C7C          ; NFKD_QC; N
2C7D          ; NFKD_QC; N
2D6F          ; NFKD_QC; N
2E9F          ; NFKD_QC; N
2EF3          ; NFKD_QC; N
2F00..2FD5    ; NFKD_QC; N
3000          ; NFKD_QC; N
3036          ; NFKD_QC; N
3038..303A    ; NFKD_QC; N
304C          ; NFKD_QC; N
304E          ; NFKD_QC; N
3050          ; NFKD_QC; N
3052          ; NFKD_QC; N
3054          ; NFKD_QC; N
3056          ; NFKD_QC; N
3058          ; NFKD_QC; N
305A          ; NFKD_QC; N
305C          ; NFKD_QC; N
305E          ; NFKD_QC; N
3060          ; NFKD_QC; N
3062          ; NFKD_QC; N
3065          ; NFKD_QC; N
3067          ; NFKD_QC; N
3069          ; NFKD_QC; N
3070..3071    ; NFKD_QC; N
3073..3074    ; NFKD_QC; N
3076..3077    ; NFKD_QC; N
3079..307A    ; NFKD_QC; N
307C..307D    ; NFKD_QC; N
3094          ; NFKD_QC; N
309B..309C    ; NFKD_QC; N
309E          ; NFKD_QC; N
309F          ; NFKD_QC; N
30AC          ; NFKD_QC; N
30AE          ; NFKD_QC; N
30B0          ; NFKD_QC; N
30B2          ; NFKD_QC; N
30B4          ; NFKD_QC; N
30B6          ; NFKD_QC; N
30B8          ; NFKD_QC; N
30BA          ; NFKD_QC; N
30BC          ; NFKD_QC; N
30BE          ; NFKD_QC; N
30C0          ; NFKD_QC; N
30C2          ; NFKD_QC; N
30C5          ; NFKD_QC; N
30C7          ; NFKD_QC; N
30C9          ; NFKD_QC; N
30D0..30D1    ; NFKD_QC; N
30D3..30D4    ; NFKD_QC; N
30D6..30D7    ; NFKD_QC; N
30D9..30DA    ; NFKD_QC; N
30DC..30DD    ; NFKD_QC; N
30F4          ; NFKD_QC; N
30F7..30FA    ; NFKD_QC; N
30FE          ; NFKD_QC; N
30FF          ; NFKD_QC; N
3131..318E    ; NFKD_QC; N
3192..3195    ; NFKD_QC; N
3196..319F    ; NFKD_QC; N
3200..321E    ; NFKD_QC; N
3220..3229    ; NFKD_QC; N
322A..3247    ; NFKD_QC; N
3250          ; NFKD_QC; N
3251..325F    ; NFKD_QC; N
3260..327E    ; NFKD_QC; N
3280..3289    ; NFKD_QC; N
328A..32B0    ; NFKD_QC; N
32B1..32BF    ; NFKD_QC; N
32C0..32FE    ; NFKD_QC; N
3300..33FF    ; NFKD_QC; N
A770          ; NFKD_QC; N
AC00..D7A3    ; NFKD_QC; N
F900..FA0D    ; NFKD_QC; N
FA10          ; NFKD_QC; N
FA12          ; NFKD_QC; N
FA15..FA1E    ; NFKD_QC; N
FA20          ; NFKD_QC; N
FA22          ; NFKD_QC; N
FA25..FA26    ; NFKD_QC; N
FA2A..FA2D    ; NFKD_QC; N
FA30..FA6D    ; NFKD_QC; N
FA70..FAD9    ; NFKD_QC; N
FB00..FB06    ; NFKD_QC; N
FB13..FB17    ; NFKD_QC; N
FB1D          ; NFKD_QC; N
FB1F..FB28    ; NFKD_QC; N
FB29          ; NFKD_QC; N
FB2A..FB36    ; NFKD_QC; N
FB38..FB3C    ; NFKD_QC; N
FB3E          ; NFKD_QC; N
FB40..FB41    ; NFKD_QC; N
FB43..FB44    ; NFKD_QC; N
FB46..FBB1    ; NFKD_QC; N
FBD3..FD3D    ; NFKD_QC; N
FD50..FD8F    ; NFKD_QC; N
FD92..FDC7    ; NFKD_QC; N
FDF0..FDFB    ; NFKD_QC; N
FDFC          ; NFKD_QC; N
FE10..FE16    ; NFKD_QC; N
FE17          ; NFKD_QC; N
FE18          ; NFKD_QC; N
FE19          ; NFKD_QC; N
FE30          ; NFKD_QC; N
FE31..FE32    ; NFKD_QC; N
FE33..FE34    ; NFKD_QC; N
FE35          ; NFKD_QC; N
FE36          ; NFKD_QC; N
FE37          ; NFKD_QC; N
FE38          ; NFKD_QC; N
FE39          ; NFKD_QC; N
FE3A          ; NFKD_QC; N
FE3B          ; NFKD_QC; N
FE3C          ; NFKD_QC; N
FE3D          ; NFKD_QC; N
FE3E          ; NFKD_QC; N
FE3F          ; NFKD_QC; N
FE40          ; NFKD_QC; N
FE41          ; NFKD_QC; N
FE42          ; NFKD_QC; N
FE43          ; NFKD_QC; N
FE44          ; NFKD_QC; N
FE47          ; NFKD_QC; N
FE48          ; NFKD_QC; N
FE49..FE4C    ; NFKD_QC; N
FE4D..FE4F    ; NFKD_QC; N
FE50..FE52    ; NFKD_QC; N
FE54..FE57    ; NFKD_QC; N
FE58          ; NFKD_QC; N
FE59          ; NFKD_QC; N
FE5A          ; NFKD_QC; N
FE5B          ; NFKD_QC; N
FE5C          ; NFKD_QC; N
FE5D          ; NFKD_QC; N
FE5E          ; NFKD_QC; N
FE5F..FE61    ; NFKD_QC; N
FE62          ; NFKD_QC; N
FE63          ; NFKD_QC; N
FE64..FE66    ; NFKD_QC; N
FE68          ; NFKD_QC; N
FE69          ; NFKD_QC; N
FE6A..FE6B    ; NFKD_QC; N
FE70..FE72    ; NFKD_QC; N
FE74          ; NFKD_QC; N
FE76..FEFC    ; NFKD_QC; N
FF01..FF03    ; NFKD_QC; N
FF04          ; NFKD_QC; N
